object_type,difference,object,category,blocker,assessment
functions,staging_only,dv_market_private.b07_set_shipping_due,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_market_stripe_onboarding,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_swaps_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.expire_market_offer_reservations_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.save_my_market_seller_legal_profile,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.b07_release1_shipping_windows,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.withdraw_market_swap_problem_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.correct_market_tax_remuneration,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.set_battle_spectator_link,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.notice_owner_caller,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.close_market_swap_thread_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_seller_disclosures,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.market_tax_export_dataset,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.pause_listings_after_seller_restriction,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.bind_market_stripe_checkout_session,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.json_rows,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_market_payment_evidence_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.require_private_c2c_user,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.heartbeat_battle_spectator,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.list_my_market_pickup_conversations_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.checkout_accepted_market_offer_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.pickup_messages_for_export,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_battle_spectator_media_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_battle_spectator_status,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_market_swap_revision_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.buy_market_listing_v3,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_my_market_trade_eligibility,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_owner_marketplace_notices,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_seller_onboarding,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.keep_moderated_listing_paused,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.create_market_swap_proposal_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_market_seller_disclosure,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_my_market_trade_eligibility,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.prepare_fixed_price_market_offer_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.audit_market_seller_account,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_owner_market_seller_reviews,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.resolve_battle_dispute,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_market_withdrawal_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.reject_retired_swap_write,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.authorized,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.block_market_withdrawal_mutation,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_media_private.sync_epoch,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.request_market_order_delivery_review_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_collect_private.delete_empty_binder,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_market_swap_received_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.get_public_market_listing_v1,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,battle_spectator_private.eligible,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,dv_market_private.protect_market_reservation_delete,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.finish_marketplace_message_delivery,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.sync_my_trade_notifications_v2,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.confirm_market_pickup_handover_b07,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,staging_only,public.claim_marketplace_message_delivery,1,P0-01,Noch nicht nach Production übernommener Staging-Stack; exakte Migration/Abhängigkeit vor Rollout manifestieren.
functions,changed,public / get_my_market_offers_v2 / ,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / get_my_trade_actions / ,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / mark_market_order_shipped / p_order_id uuid, p_carrier text, p_tracking_code text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / get_my_market_notifications / p_limit integer,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / confirm_market_order_complete / p_order_id uuid,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / set_battle_ready / p_match_id uuid, p_ready boolean",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / create_battle_match_v2 / p_tcg text, p_visibility text, p_title text, p_language text, p_mode text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / confirm_market_order_received / p_order_id uuid,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / attach_market_deal_to_order / ,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / start_battle_match / p_match_id uuid,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / open_market_order_problem_v2 / p_order_id uuid, p_category text, p_reason text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / withdraw_my_market_offer / p_offer_id uuid,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / join_battle_match / p_match_id uuid, p_invite_code text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / buy_market_listing_v2 / p_listing_id uuid, p_quantity integer, p_request_id uuid, p_expected_updated_at timestamp with time zone",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / respond_to_market_offer / p_offer_id uuid, p_action text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / confirm_market_order_shipping / p_order_id uuid, p_shipping_method text, p_shipping_cost numeric, p_shipping_note text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,public / emit_market_offer_notification / ,3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
functions,changed,"public / create_market_offer_v2 / p_listing_id uuid, p_requested_quantity integer, p_amount numeric, p_message text",3,P0-01,"Production-Funktion/Constraint/Policy ist älter; durch versionierte, getestete Migrationskette ersetzen."
